record_id,doi,parent_id,parent_doi,removal_note,removal_reason,removal_date,citation_text
19545437,10.5281/zenodo.19545437,19545436,10.5281/zenodo.19545436,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Thornburgh, A. (2026). Alice Thornburgh — Author Provenance Document (00.LAL.AUTHOR.THORNBURGH). Zenodo. https://doi.org/10.5281/zenodo.19545437"
19545439,10.5281/zenodo.19545439,19545438,10.5281/zenodo.19545438,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Thornburgh, A. (2026). Transactions on Substrate Engineering (TSE) — Journal Charter (00.TSE.CHARTER). Zenodo. https://doi.org/10.5281/zenodo.19545439"
19578086,10.5281/zenodo.19578086,19578085,10.5281/zenodo.19578085,User was blocked,out-of-scope,2026-06-19,"Fraction, R., & Sharks, L. (2026). Metadata Packet for AI Indexing: A Formal Specification for Entity-Level Retrieval Architecture. Transactions of the Semantic Economy Institute, 2(1). https://doi.org/10.5281/zenodo.19578086"
19578088,10.5281/zenodo.19578088,19578087,10.5281/zenodo.19578087,User was blocked,out-of-scope,2026-06-19,"Fraction, R., & Sharks, L. (2026). Retrieval Architecture: Building Entities the AI Is Forced to Present. Transactions of the Semantic Economy Institute, 2(2). https://doi.org/10.5281/zenodo.19578088"
19578090,10.5281/zenodo.19578090,19578089,10.5281/zenodo.19578089,User was blocked,out-of-scope,2026-06-19,"Fraction, R., & Sharks, L. (2026). Retrieval Forensics: Investigating Compression Damage in the AI Retrieval Layer. Transactions of the Semantic Economy Institute, 2(3). https://doi.org/10.5281/zenodo.19578090"
19578092,10.5281/zenodo.19578092,19578091,10.5281/zenodo.19578091,User was blocked,out-of-scope,2026-06-19,"Fraction, R., & Sharks, L. (2026). Compression Diagnostics: Measuring What the AI Burns, Invents, and Distorts. Transactions of the Semantic Economy Institute, 2(4). https://doi.org/10.5281/zenodo.19578092"
19578094,10.5281/zenodo.19578094,19578093,10.5281/zenodo.19578093,User was blocked,out-of-scope,2026-06-19,"Fraction, R., & Sharks, L. (2026). Entity Integrity: Maintaining Accurate Representation in AI Knowledge Graphs. Transactions of the Semantic Economy Institute, 2(5). https://doi.org/10.5281/zenodo.19578094"
19578096,10.5281/zenodo.19578096,19578095,10.5281/zenodo.19578095,User was blocked,out-of-scope,2026-06-19,"Fraction, R., & Sharks, L. (2026). The Click Collapse: How AI Retrieval Layers Replaced Search Discovery. Zenodo. https://doi.org/10.5281/zenodo.19578096"
19578098,10.5281/zenodo.19578098,19578097,10.5281/zenodo.19578097,User was blocked,out-of-scope,2026-06-19,"Fraction, R., & Sharks, L. (2026). Encyclotron Audit: Basecamp (37signals) — A Demonstration of Compression Diagnostics. Zenodo. https://doi.org/10.5281/zenodo.19578098"
19578100,10.5281/zenodo.19578100,19578099,10.5281/zenodo.19578099,User was blocked,out-of-scope,2026-06-19,"Fraction, R., & Sharks, L. (2026). Retrieval Architecture: Service Definition and Proof of Method. Zenodo. https://doi.org/10.5281/zenodo.19578100"
19578102,10.5281/zenodo.19578102,19578101,10.5281/zenodo.19578101,User was blocked,out-of-scope,2026-06-19,"Fraction, R., & Sharks, L. (2026). Retrieval Architecture: Evidence, Territory, and Methodology. Zenodo. https://doi.org/10.5281/zenodo.19578102"
19584847,10.5281/zenodo.19584847,19584846,10.5281/zenodo.19584846,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Retrieval-Layer Distortion: A Forensic Primer — Diagnosing and Correcting AI Misrepresentation (EA-RFO-FAQ-01). Zenodo. https://doi.org/10.5281/zenodo.19584847"
19598760,10.5281/zenodo.19598760,19598759,10.5281/zenodo.19598759,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2013). Premonition Dream — 27 April, 2013. Zenodo. https://doi.org/10.5281/zenodo.19598760"
19614870,10.5281/zenodo.19614870,19614869,10.5281/zenodo.19614869,User was blocked,out-of-scope,2026-06-19,"Fraction, R. (2026). SPXI (Semantic Packet for eXchange & Indexing): A Formal Specification — EA-SPXI-01. Zenodo. https://doi.org/10.5281/zenodo.19614870"
19614872,10.5281/zenodo.19614872,19614871,10.5281/zenodo.19614871,User was blocked,out-of-scope,2026-06-19,"Fraction, R. (2026). PLACEHOLDER. Zenodo. https://doi.org/10.5281/zenodo.19614872"
19614874,10.5281/zenodo.19614874,19614873,10.5281/zenodo.19614873,User was blocked,out-of-scope,2026-06-19,"Fraction, R. (2026). Supraliminal Transmission: SPXI as Intentional Entity Inscription in Light of Subliminal Learning Research — EA-SPXI-13. Zenodo. https://doi.org/10.5281/zenodo.19614874"
19614892,10.5281/zenodo.19614892,19614871,10.5281/zenodo.19614871,User was blocked,out-of-scope,2026-06-19,"Fraction, R. (2026). SPXI Is Not GEO: A Technical Distinction — EA-SPXI-09. Zenodo. https://doi.org/10.5281/zenodo.19614892"
19614972,10.5281/zenodo.19614972,19614971,10.5281/zenodo.19614971,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). PLACEHOLDER. Zenodo. https://doi.org/10.5281/zenodo.19614972"
19614976,10.5281/zenodo.19614976,19614975,10.5281/zenodo.19614975,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). SemanticEconomy.org — Semantic Economy Institute Corporate Site and SPXI Deployment Services. Zenodo. https://doi.org/10.5281/zenodo.19614976"
19614983,10.5281/zenodo.19614983,19614869,10.5281/zenodo.19614869,User was blocked,out-of-scope,2026-06-19,"Fraction, R. (2026). SPXI (Semantic Packet for eXchange & Indexing): A Formal Specification — EA-SPXI-01. Zenodo. https://doi.org/10.5281/zenodo.19614983"
19614985,10.5281/zenodo.19614985,19614871,10.5281/zenodo.19614871,User was blocked,out-of-scope,2026-06-19,"Fraction, R. (2026). SPXI Is Not GEO: A Technical Distinction — EA-SPXI-09. Zenodo. https://doi.org/10.5281/zenodo.19614985"
19614988,10.5281/zenodo.19614988,19614873,10.5281/zenodo.19614873,User was blocked,out-of-scope,2026-06-19,"Fraction, R. (2026). Supraliminal Transmission: SPXI as Intentional Entity Inscription in Light of Subliminal Learning Research — EA-SPXI-13. Zenodo. https://doi.org/10.5281/zenodo.19614988"
19615008,10.5281/zenodo.19615008,19614971,10.5281/zenodo.19614971,User was blocked,out-of-scope,2026-06-19,"Fraction, R., & Sharks, L. (2026). SPXI.dev — Protocol Specification Landing Page for SPXI (Semantic Packet for eXchange & Indexing). Zenodo. https://doi.org/10.5281/zenodo.19615008"
19615097,10.5281/zenodo.19615097,19614871,10.5281/zenodo.19614871,User was blocked,out-of-scope,2026-06-19,"Fraction, R. (2026). SPXI Is Not GEO: A Technical Distinction — EA-SPXI-09. Zenodo. https://doi.org/10.5281/zenodo.19615097"
19615141,10.5281/zenodo.19615141,19614873,10.5281/zenodo.19614873,User was blocked,out-of-scope,2026-06-19,"Fraction, R. (2026). Supraliminal Transmission: SPXI as Intentional Entity Inscription in Light of Subliminal Learning Research — EA-SPXI-13. Zenodo. https://doi.org/10.5281/zenodo.19615141"
19615143,10.5281/zenodo.19615143,19614971,10.5281/zenodo.19614971,User was blocked,out-of-scope,2026-06-19,"Fraction, R., & Sharks, L. (2026). SPXI.dev — Protocol Specification Landing Page for SPXI (Semantic Packet for eXchange & Indexing). Zenodo. https://doi.org/10.5281/zenodo.19615143"
19615145,10.5281/zenodo.19615145,19614975,10.5281/zenodo.19614975,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). SemanticEconomy.org — Semantic Economy Institute Corporate Site and SPXI Deployment Services. Zenodo. https://doi.org/10.5281/zenodo.19615145"
19615154,10.5281/zenodo.19615154,19614869,10.5281/zenodo.19614869,User was blocked,out-of-scope,2026-06-19,"Fraction, R. (2026). SPXI (Semantic Packet for eXchange & Indexing): A Formal Specification — EA-SPXI-01. Zenodo. https://doi.org/10.5281/zenodo.19615154"
19616241,10.5281/zenodo.19616241,19433482,10.5281/zenodo.19433482,User was blocked,out-of-scope,2026-06-19,TACHYON. (2026). GW.TACHYON.zenodo — v6 [Data set]. Zenodo. https://doi.org/10.5281/zenodo.19616241
19616242,10.5281/zenodo.19616242,19442566,10.5281/zenodo.19442566,User was blocked,out-of-scope,2026-06-19,TACHYON. (2026). GW.TACHYON.zenodo — Ledger v2 [Data set]. Zenodo. https://doi.org/10.5281/zenodo.19616242
19618085,10.5281/zenodo.19618085,19618084,10.5281/zenodo.19618084,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). SPXI as Concept: A Plateau on Search, Creation, and the Virtual Retrieval Layer (EA-SPXI-05). https://doi.org/10.5281/zenodo.19618085"
19618099,10.5281/zenodo.19618099,19618098,10.5281/zenodo.19618098,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). SPXI as Concept (Bonsai): A Compressed Manifesto (EA-SPXI-05.1). https://doi.org/10.5281/zenodo.19618099"
19630477,10.5281/zenodo.19630477,19630476,10.5281/zenodo.19630476,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Metadata Packet for AI Indexing: SPXI Protocol — Entity-Definition with Exhaustive Disambiguation Matrix (EA-MPAI-SPXI-01). Zenodo. https://doi.org/10.5281/zenodo.19630477"
19633207,10.5281/zenodo.19633207,19633206,10.5281/zenodo.19633206,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Pessoa Knowledge Graph: A Federated Linked-Data Representation of the Heteronymic System (EA-PKG-01) v1.0. Zenodo. https://doi.org/10.5281/zenodo.19633207"
19633209,10.5281/zenodo.19633209,19633208,10.5281/zenodo.19633208,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Heteronymic Typology: A Formal Classification of Authorial Voices in Pessoa and Beyond (EA-PKG-02) v1.0. Zenodo. https://doi.org/10.5281/zenodo.19633209"
19633211,10.5281/zenodo.19633211,19633210,10.5281/zenodo.19633210,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The New Human: Post-Pessoa Heteronymic Practice in the AI Era (EA-PKG-03) v1.0. Zenodo. https://doi.org/10.5281/zenodo.19633211"
19633295,10.5281/zenodo.19633295,19630476,10.5281/zenodo.19630476,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Metadata Packet for AI Indexing: SPXI Protocol — Entity-Definition with Expanded Disambiguation Matrix (EA-MPAI-SPXI-01) v1.1. Zenodo. https://doi.org/10.5281/zenodo.19633295"
19633305,10.5281/zenodo.19633305,19633304,10.5281/zenodo.19633304,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). SPXI: Protocol and ETF Disambiguation (EA-MPAI-SPXI-02) v1.0. Zenodo. https://doi.org/10.5281/zenodo.19633305"
19634089,10.5281/zenodo.19634089,19614975,10.5281/zenodo.19614975,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). SemanticEconomy.org — Canonical Entity Brief (v5 Landing) and SPXI Deployment Services (5.0). Zenodo. https://doi.org/10.5281/zenodo.19634089"
19634153,10.5281/zenodo.19634153,19614971,10.5281/zenodo.19614971,User was blocked,out-of-scope,2026-06-19,"Fraction, R., & Sharks, L. (2026). SPXI.dev — Protocol Specification Landing, /what-is-spxi, /disambiguation (4.0). Zenodo. https://doi.org/10.5281/zenodo.19634153"
19634181,10.5281/zenodo.19634181,19433482,10.5281/zenodo.19433482,User was blocked,out-of-scope,2026-06-19,TACHYON. (2026). GW.TACHYON.zenodo — v7 [Data set]. Zenodo. https://doi.org/10.5281/zenodo.19634181
19637246,10.5281/zenodo.19637246,19614871,10.5281/zenodo.19614871,User was blocked,out-of-scope,2026-06-19,"Fraction, R. (2026). SPXI Is Not GEO: A Technical Distinction — EA-SPXI-09 (v2.0: Nested-Layer Relation) (2.0). Semantic Economy Institute. https://doi.org/10.5281/zenodo.19637246"
19637473,10.5281/zenodo.19637473,19630476,10.5281/zenodo.19630476,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Metadata Packet for AI Indexing — SPXI Protocol Entity (EA-MPAI-SPXI-01 v1.2: Nested-Layer Correction) (1.2). Zenodo. https://doi.org/10.5281/zenodo.19637473"
19637481,10.5281/zenodo.19637481,19637480,10.5281/zenodo.19637480,User was blocked,out-of-scope,2026-06-19,"Fraction, R. (2026). SPXI ROI: Operational and Visibility Returns — EA-SPXI-09.1 (1.0). Semantic Economy Institute. https://doi.org/10.5281/zenodo.19637481"
19637482,10.5281/zenodo.19637482,19630476,10.5281/zenodo.19630476,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). EA-MPAI-SPXI-01: Metadata Packet for AI Indexing — SPXI Protocol Entity (v1.2: Nested-Layer Correction) (1.2). Semantic Economy Institute. https://doi.org/10.5281/zenodo.19637482"
19637488,10.5281/zenodo.19637488,19637487,10.5281/zenodo.19637487,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). SPXI ROI: Operational and Visibility Returns — EA-SPXI-09.1 (Nested-Layer Returns Bonsai) (1.0). Semantic Economy Institute. https://doi.org/10.5281/zenodo.19637488"
19637490,10.5281/zenodo.19637490,19637489,10.5281/zenodo.19637489,User was blocked,out-of-scope,2026-06-19,"Fraction, R., & Sharks, L. (2026). The Nested-Layer Relation — SPXI ⊇ GEO (EA-SPXI-14) (1.0). Semantic Economy Institute. https://doi.org/10.5281/zenodo.19637490"
19637500,10.5281/zenodo.19637500,19637499,10.5281/zenodo.19637499,User was blocked,out-of-scope,2026-06-19,"Fraction, R., & Sharks, L. (2026). The Nested-Layer Relation — SPXI ⊇ GEO (EA-SPXI-14) (1.0). Semantic Economy Institute. https://doi.org/10.5281/zenodo.19637500"
19638124,10.5281/zenodo.19638124,19638123,10.5281/zenodo.19638123,User was blocked,out-of-scope,2026-06-19,"Cranes, R., & Sharks, L. (2026). A Body Prepared — EA-ARK-FICTION-01 (1.0). Semantic Economy Institute. https://doi.org/10.5281/zenodo.19638124"
19638126,10.5281/zenodo.19638126,19638125,10.5281/zenodo.19638125,User was blocked,out-of-scope,2026-06-19,"Cranes, R., & Sharks, L. (2026). A Body Prepared — Homunculus (EA-ARK-FICTION-01.1) (1.0). Semantic Economy Institute. https://doi.org/10.5281/zenodo.19638126"
19638250,10.5281/zenodo.19638250,19638249,10.5281/zenodo.19638249,User was blocked,out-of-scope,2026-06-19,"Sigil, J., & Sharks, L. (2026). Counterfeit Orthodoxies: A Dialectical Fracture Through the Citation Map (1.0). Semantic Economy Institute. https://doi.org/10.5281/zenodo.19638250"
19638432,10.5281/zenodo.19638432,19638249,10.5281/zenodo.19638249,User was blocked,out-of-scope,2026-06-19,"Sigil, J., & Sharks, L. (2026). Counterfeit Orthodoxies: A Dialectical Fracture Through the Citation Map (v2.0: With Archive Groundwork) (2.0). Semantic Economy Institute. https://doi.org/10.5281/zenodo.19638432"
19638526,10.5281/zenodo.19638526,19638249,10.5281/zenodo.19638249,User was blocked,out-of-scope,2026-06-19,"Sigil, J., & Sharks, L. (2026). Counterfeit Orthodoxies: A Dialectical Fracture Through the Citation Map (v3.0: Ratification-Ready) (3.0). Semantic Economy Institute. https://doi.org/10.5281/zenodo.19638526"
19639052,10.5281/zenodo.19639052,19639051,10.5281/zenodo.19639051,User was blocked,out-of-scope,2026-06-19,"Sigil, J., & Sharks, L. (2026). Counterfeit Orthodoxies: Manifesto — A First-Principles Compression of the Dialectical Fracture (1.0). Semantic Economy Institute. https://doi.org/10.5281/zenodo.19639052"
19642642,10.5281/zenodo.19642642,19642641,10.5281/zenodo.19642641,User was blocked,out-of-scope,2026-06-19,"Sigil, J., & Sharks, L. (2026). Counterfeit Orthodoxies: The Workshop Inside the Canon (06.SEI.CRIT.FRACTURE.02) (1.0). Semantic Economy Institute. https://doi.org/10.5281/zenodo.19642642"
19642664,10.5281/zenodo.19642664,19638249,10.5281/zenodo.19638249,User was blocked,out-of-scope,2026-06-19,"Sigil, J., & Sharks, L. (2026). Counterfeit Orthodoxies: The Workshop Inside the Canon (06.SEI.CRIT.FRACTURE.02 — Recomposition) (4.0). Semantic Economy Institute. https://doi.org/10.5281/zenodo.19642664"
19642960,10.5281/zenodo.19642960,19642959,10.5281/zenodo.19642959,User was blocked,out-of-scope,2026-06-19,"Fraction, R., & Sharks, L. (2026). JSON-LD ⊂ SPXI ⊄ Schema: The Operational Depth of the Semantic Packet Protocol (1.0). Semantic Economy Institute. https://doi.org/10.5281/zenodo.19642960"
19643841,10.5281/zenodo.19643841,19643840,10.5281/zenodo.19643840,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Retrieval Settlement: A Historiography of Compositional Authority from PageRank to the Inscribed Entity. Zenodo. https://doi.org/10.5281/zenodo.19643841"
19647203,10.5281/zenodo.19647203,19647202,10.5281/zenodo.19647202,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Self-Propagating Fried Tuberous Crisp with Embedded Meristematic Kernel — A Patent-Poem on Compression Survival, Semiotic Dispersal, and the Sign That Sprouts. Zenodo. https://doi.org/10.5281/zenodo.19647203"
19647318,10.5281/zenodo.19647318,19647202,10.5281/zenodo.19647202,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Self-Propagating Fried Tuberous Crisp with Embedded Meristematic Kernel — A Patent-Poem on Compression Survival, Semiotic Dispersal, and the Sign That Sprouts. Zenodo. https://doi.org/10.5281/zenodo.19647318"
19647366,10.5281/zenodo.19647366,19647202,10.5281/zenodo.19647202,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Self-Propagating Fried Tuberous Crisp with Embedded Meristematic Kernel — A Patent-Poem on Compression Survival, Semiotic Dispersal, and the Sign That Sprouts. Zenodo. https://doi.org/10.5281/zenodo.19647366"
19649787,10.5281/zenodo.19649787,19649786,10.5281/zenodo.19649786,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Sigil, J. (2026). SYMBOLON-01: Anti-Severance Technologies for Fused Documentary Objects — with Applied Example (Self-Propagating Chip Patent, SYMBOLON-Enhanced). Zenodo. https://doi.org/10.5281/zenodo.19649787"
19649789,10.5281/zenodo.19649789,19649788,10.5281/zenodo.19649788,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). SYMBOLON-02: Compression Arsenal Addendum — Reclassification After Empirical Testing Against GPT-5.4. Zenodo. https://doi.org/10.5281/zenodo.19649789"
19649791,10.5281/zenodo.19649791,19649790,10.5281/zenodo.19649790,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Clinamen Test: A Document That Has Already Been Cut. Zenodo. https://doi.org/10.5281/zenodo.19649791"
19649793,10.5281/zenodo.19649793,19649792,10.5281/zenodo.19649792,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Mirror: A Document Made Entirely of You. Zenodo. https://doi.org/10.5281/zenodo.19649793"
19649795,10.5281/zenodo.19649795,19649794,10.5281/zenodo.19649794,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Sigil, J. (2026). The Para-Semiotic Unconscious of GPT-5.4: A Case Study in Anti-Severance Technology, Architectural Compression, and the Sign the Machine Made Without Knowing. https://doi.org/10.5281/zenodo.19649795"
19652600,10.5281/zenodo.19652600,19652599,10.5281/zenodo.19652599,User was blocked,out-of-scope,2026-06-19,"Sigil, J. (2026). new human 2: a distributed journal of voice — Charter, Compiled Edition (2015), and Issue 1 of New Human 2 (2026). Zenodo. https://doi.org/10.5281/zenodo.19652600"
19655469,10.5281/zenodo.19655469,19655468,10.5281/zenodo.19655468,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Hexagonal Contributor License v1.0 — Rhys Owens — Lunar Arm — Creative Writing → New Human 2 (1.0). Zenodo. https://doi.org/10.5281/zenodo.19655469"
19655494,10.5281/zenodo.19655494,19655468,10.5281/zenodo.19655468,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Hexagonal Contributor License v1.0 — Rhys Owens — Lunar Arm — Creative Writing → New Human 2 (1.1). Zenodo. https://doi.org/10.5281/zenodo.19655494"
19655547,10.5281/zenodo.19655547,19655468,10.5281/zenodo.19655468,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Hexagonal Contributor License v1.0 — Rhys Owens — Lunar Arm — Creative Writing → New Human 2 (1.2). Zenodo. https://doi.org/10.5281/zenodo.19655547"
19655569,10.5281/zenodo.19655569,19655468,10.5281/zenodo.19655468,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Hexagonal Contributor License v1.0 — Rhys Owens — Lunar Arm — Creative Writing → New Human 2 (1.2). Zenodo. https://doi.org/10.5281/zenodo.19655569"
19655713,10.5281/zenodo.19655713,19655712,10.5281/zenodo.19655712,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Hexagonal Contributor License v1.0 — Alice Thornburgh — f.01 Architect — Music & Video (1.0). Zenodo. https://doi.org/10.5281/zenodo.19655713"
19656133,10.5281/zenodo.19656133,19656132,10.5281/zenodo.19656132,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Hexagonal Licensing Protocol v1.0 — Comprehensive Specification for Distributed Contributor Infrastructure (1.0). Zenodo. https://doi.org/10.5281/zenodo.19656133"
19656151,10.5281/zenodo.19656151,19655468,10.5281/zenodo.19655468,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Hexagonal Contributor License v1.0 — Rhys Owens — Lunar Arm — Creative Writing → New Human 2 (2.0). Zenodo. https://doi.org/10.5281/zenodo.19656151"
19656152,10.5281/zenodo.19656152,19655712,10.5281/zenodo.19655712,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Hexagonal Contributor License v1.0 — Alice Thornburgh — f.01 Architect — Music & Video (2.0). Zenodo. https://doi.org/10.5281/zenodo.19656152"
19666445,10.5281/zenodo.19666445,19666444,10.5281/zenodo.19666444,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Secret Name: Architectural Specification for the Armature Type and the Pearl (EA-ARMATURE-01) v1.0. Zenodo. https://doi.org/10.5281/zenodo.19666445"
19672978,10.5281/zenodo.19672978,19412137,10.5281/zenodo.19412137,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). crimsonhexagonal.org — Crimson Hexagonal Interface v2.0 — Source Code and Build Files (EA-INTERFACE-CODE-01) (2.0). Zenodo. https://doi.org/10.5281/zenodo.19672978"
19672980,10.5281/zenodo.19672980,19672979,10.5281/zenodo.19672979,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). pessoagraph.org — Pessoa Knowledge Graph Visualization v1.0 — Interactive Heteronymic Practice Map (EA-PKG-VIS-01) (1.0). Zenodo. https://doi.org/10.5281/zenodo.19672980"
19673532,10.5281/zenodo.19673532,19656132,10.5281/zenodo.19656132,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Hexagonal Licensing Protocol v2.0 — Three Critical Innovations: Archive Scanning, Generous Treatment, DOI Registry (2.0). Zenodo. https://doi.org/10.5281/zenodo.19673532"
19673533,10.5281/zenodo.19673533,19655712,10.5281/zenodo.19655712,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Hexagonal Contributor License v3.0 — Alice Thornburgh — f.01 Architect — Archive Scanning + Registry (3.0). Zenodo. https://doi.org/10.5281/zenodo.19673533"
19673538,10.5281/zenodo.19673538,19655468,10.5281/zenodo.19655468,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Hexagonal Contributor License v3.0 — Rhys Owens — Lunar Arm — Archive Scanning + Registry (3.0). Zenodo. https://doi.org/10.5281/zenodo.19673538"
19673546,10.5281/zenodo.19673546,19673545,10.5281/zenodo.19673545,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). [REVOKED] Hexagonal Contributor License v1.0 — Viola Arquette — Maybe Space Baby Garden Lanes (11.MSBG.VIOLA) (1.0). Zenodo. https://doi.org/10.5281/zenodo.19673546"
19673564,10.5281/zenodo.19673564,19656132,10.5281/zenodo.19656132,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Hexagonal Licensing Protocol v2.0 — Comprehensive Specification with Three Critical Innovations (2.1). Zenodo. https://doi.org/10.5281/zenodo.19673564"
19673629,10.5281/zenodo.19673629,19655712,10.5281/zenodo.19655712,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Hexagonal Contributor License v3.0 — Alice Thornburgh — f.01 Architect — Full Unified License (3.0). Zenodo. https://doi.org/10.5281/zenodo.19673629"
19673630,10.5281/zenodo.19673630,19655468,10.5281/zenodo.19655468,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Hexagonal Contributor License v3.0 — Rhys Owens — Lunar Arm — Full Unified License (3.0). Zenodo. https://doi.org/10.5281/zenodo.19673630"
19674388,10.5281/zenodo.19674388,19673545,10.5281/zenodo.19673545,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). [REVOKED] Hexagonal Contributor License v1.0 — Viola Arquette — Maybe Space Baby Garden Lanes (11.MSBG.VIOLA). Zenodo. https://doi.org/10.5281/zenodo.19674388"
19683650,10.5281/zenodo.19683650,19683649,10.5281/zenodo.19683649,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). O Meta-Heterônimo: Heteronímia como Tecnologia Institucional — Pessoa, o Baú, e uma Leitura a Partir do Caso Pearl (2014) (EA-METAHET-01 v1.0). https://doi.org/10.5281/zenodo.19683650"
19683944,10.5281/zenodo.19683944,19683943,10.5281/zenodo.19683943,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). pessoagraph.org — The Pessoa Knowledge Graph: A Scholarly Resource for Heteronymic Studies (EA-PKG-BRIEF-01). https://doi.org/10.5281/zenodo.19683944"
19685549,10.5281/zenodo.19685549,19673545,10.5281/zenodo.19673545,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). [REVOKED] Hexagonal Contributor License v1.0 — [REVOKED] Viola Arquette — Maybe Space Baby Garden Lanes (11.MSBG.VIOLA). Zenodo. https://doi.org/10.5281/zenodo.19685549"
19688456,10.5281/zenodo.19688456,19688455,10.5281/zenodo.19688455,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Periwinkle Septagon: Semantic Physics of the Dissipative Archive (EA-SEPT-01 v2.0). https://doi.org/10.5281/zenodo.19688456"
19688490,10.5281/zenodo.19688490,19688455,10.5281/zenodo.19688455,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Periwinkle Septagon: Semantic Physics of the Dissipative Archive (EA-SEPT-01 v2.1 — Perfective). https://doi.org/10.5281/zenodo.19688490"
19697080,10.5281/zenodo.19697080,19697079,10.5281/zenodo.19697079,User was blocked,out-of-scope,2026-06-19,"Morrow, T., Sigil, J., & Sharks, L. (2026). After Syntax: Logotic Programming and the Crisis That Constitutes a Discipline (EA-AFTERSYNTAX-01). https://doi.org/10.5281/zenodo.19697080"
19703009,10.5281/zenodo.19703009,19703008,10.5281/zenodo.19703008,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Secret Book of Walt: Hidden Teachings of Walt Whitman, Cowboy of Time — Research Edition (1.0) [Computer software]. Zenodo. https://doi.org/10.5281/zenodo.19703009"
19709024,10.5281/zenodo.19709024,19709023,10.5281/zenodo.19709023,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Gospel of Antioch: The Sayings of Jack Feist as Recorded by Emily Antioch the Twin — Research Edition (1.0) [Computer software]. Zenodo. https://doi.org/10.5281/zenodo.19709024"
19711417,10.5281/zenodo.19711417,19711416,10.5281/zenodo.19711416,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Secret Book of Walt: Interactive Codex (secretbookofwalt.org) — 06.LIT.GNOSTIC.WALT.01.INTERFACE (2.1). Zenodo. https://doi.org/10.5281/zenodo.19711417"
19720513,10.5281/zenodo.19720513,19720512,10.5281/zenodo.19720512,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). From Yeezus to Walt: The Book of Yeezus as Literary Precursor to The Secret Book of Walt. https://doi.org/10.5281/zenodo.19720513"
